"TOA5","CR1000","CR1000","17026","CR1000.Std.15","CPU:lab1_TCs.CR1","17495","lab1_TCs"
"TIMESTAMP","RECORD","Batt_Volt_Min","temp_1_Avg","temp_2_Avg","temp_3_Avg","temp_4_Avg","temp_5_Avg","temp_6_Avg","volt_1_Avg","volt_2_Avg","volt_3_Avg","volt_4_Avg","volt_5_Avg","volt_6_Avg"
"TS","RN","Volts","degC","degC","degC","degC","degC","degC","microVolts","microVolts","microVolts","microVolts","microVolts","microVolts"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-01-17 13:04:30",168,12.84,35.3,35.76,"NAN","NAN","NAN","NAN",505.9,785.1,"NAN","NAN","NAN","NAN"
"2020-01-17 13:04:40",169,10.66,35.24,35.7,"NAN","NAN","NAN","NAN",503.6,781.2,"NAN","NAN","NAN","NAN"
"2020-01-17 13:04:50",170,10.63,35.19,35.64,"NAN","NAN","NAN","NAN",501.1,777.3,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:00",171,12.88,35.11,35.57,"NAN","NAN","NAN","NAN",498.8,773.4,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:10",172,12.86,35.05,35.52,"NAN","NAN","NAN","NAN",496.1,770.2,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:20",173,10.69,34.97,35.46,"NAN","NAN","NAN","NAN",493.7,766.4,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:30",174,10.62,34.94,35.4,"NAN","NAN","NAN","NAN",491.5,762.9,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:40",175,10.62,34.92,35.34,"NAN","NAN","NAN","NAN",489.8,757.7,"NAN","NAN","NAN","NAN"
"2020-01-17 13:05:50",176,12.8,34.85,35.29,"NAN","NAN","NAN","NAN",487.6,754,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:00",177,12.87,34.8,35.23,"NAN","NAN","NAN","NAN",485.4,750.6,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:10",178,10.64,34.78,35.16,"NAN","NAN","NAN","NAN",483.4,746.7,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:20",179,12.83,34.73,35.12,"NAN","NAN","NAN","NAN",481.9,743.9,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:30",180,10.68,34.66,35.08,"NAN","NAN","NAN","NAN",479.4,741.5,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:40",181,10.64,34.63,35.02,"NAN","NAN","NAN","NAN",477.6,737.4,"NAN","NAN","NAN","NAN"
"2020-01-17 13:06:50",182,12.83,34.58,34.95,"NAN","NAN","NAN","NAN",475.7,733.3,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:00",183,12.86,34.53,34.89,"NAN","NAN","NAN","NAN",473.8,729.8,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:10",184,12.87,34.5,34.86,"NAN","NAN","NAN","NAN",472.1,727.9,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:20",185,12.88,34.46,34.83,"NAN","NAN","NAN","NAN",470.6,725.7,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:30",186,12.87,34.43,34.8,"NAN","NAN","NAN","NAN",469.4,723.9,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:40",187,12.6,34.38,34.76,"NAN","NAN","NAN","NAN",467.1,721.2,"NAN","NAN","NAN","NAN"
"2020-01-17 13:07:50",188,10.65,34.31,34.7,"NAN","NAN","NAN","NAN",464.7,718.3,"NAN","NAN","NAN","NAN"
