"TOA5","CR1000","CR1000","8841","CR1000.Std.25","CPU:lab1_TCs.CR1","17495","lab1_TCs"
"TIMESTAMP","RECORD","Batt_Volt_Min","temp_1_Avg","temp_2_Avg","temp_3_Avg","temp_4_Avg","temp_5_Avg","temp_6_Avg","volt_1_Avg","volt_2_Avg","volt_3_Avg","volt_4_Avg","volt_5_Avg","volt_6_Avg"
"TS","RN","Volts","degC","degC","degC","degC","degC","degC","microVolts","microVolts","microVolts","microVolts","microVolts","microVolts"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-01-17 13:35:40",192,13.13,"NAN",37.59,37.17,"NAN","NAN","NAN","NAN",882,572.7,"NAN","NAN","NAN"
"2020-01-17 13:35:50",193,13.13,"NAN",37.53,37.11,"NAN","NAN","NAN","NAN",878,570.6,"NAN","NAN","NAN"
"2020-01-17 13:36:00",194,13.13,"NAN",37.48,37.05,"NAN","NAN","NAN","NAN",874,567.8,"NAN","NAN","NAN"
"2020-01-17 13:36:10",195,13.13,"NAN",37.42,37.01,"NAN","NAN","NAN","NAN",871,565.5,"NAN","NAN","NAN"
"2020-01-17 13:36:20",196,13.13,"NAN",37.36,36.95,"NAN","NAN","NAN","NAN",868,563.6,"NAN","NAN","NAN"
"2020-01-17 13:36:30",197,13.13,"NAN",37.3,36.9,"NAN","NAN","NAN","NAN",864,561.7,"NAN","NAN","NAN"
"2020-01-17 13:36:40",198,13.13,"NAN",37.25,36.84,"NAN","NAN","NAN","NAN",861,559.7,"NAN","NAN","NAN"
"2020-01-17 13:36:50",199,13.13,"NAN",37.19,36.79,"NAN","NAN","NAN","NAN",858,557.9,"NAN","NAN","NAN"
"2020-01-17 13:37:00",200,13.13,"NAN",37.12,36.75,"NAN","NAN","NAN","NAN",855,555.8,"NAN","NAN","NAN"
"2020-01-17 13:37:10",201,13.13,"NAN",37.07,36.79,"NAN","NAN","NAN","NAN",852,558.4,"NAN","NAN","NAN"
